21/01/2023 19:16:32;-1
21/01/2023 19:16:35;-1
21/01/2023 19:16:37;-1
21/01/2023 19:16:39;-1
21/01/2023 19:16:42;-1
21/01/2023 19:16:44;-1
21/01/2023 19:16:46;-1
21/01/2023 19:16:48;-1
21/01/2023 19:16:51;-1
21/01/2023 19:16:53;-1
21/01/2023 19:16:55;-1
21/01/2023 19:16:57;-1
21/01/2023 19:16:59;-1
21/01/2023 19:17:02;-1
21/01/2023 19:17:04;-1
21/01/2023 19:17:06;-1
21/01/2023 19:17:08;-1
21/01/2023 19:17:10;-1
21/01/2023 19:17:13;-1
21/01/2023 19:17:15;-1
21/01/2023 19:17:17;-1
21/01/2023 19:17:19;-1
21/01/2023 19:17:22;-1
21/01/2023 19:17:24;0
21/01/2023 19:17:26;0
21/01/2023 19:17:28;0
21/01/2023 19:17:30;0
21/01/2023 19:17:33;0
21/01/2023 19:17:35;0
21/01/2023 19:17:37;0
21/01/2023 19:17:39;0
21/01/2023 19:17:42;0
21/01/2023 19:17:44;1
21/01/2023 19:17:46;1
21/01/2023 19:17:48;1
21/01/2023 19:17:50;1
21/01/2023 19:17:53;1
21/01/2023 19:17:55;1
21/01/2023 19:17:57;1
21/01/2023 19:17:59;1
21/01/2023 19:18:01;1
21/01/2023 19:18:04;2
21/01/2023 19:18:06;2
21/01/2023 19:18:08;2
21/01/2023 19:18:11;2
21/01/2023 19:18:13;2
21/01/2023 19:18:15;2
21/01/2023 19:18:17;2
21/01/2023 19:18:19;2
21/01/2023 19:18:22;2
21/01/2023 19:18:24;2
21/01/2023 19:18:26;2
21/01/2023 19:18:28;2
21/01/2023 19:18:31;2
21/01/2023 19:18:33;2
21/01/2023 19:18:35;2
21/01/2023 19:18:37;2
21/01/2023 19:18:40;2
21/01/2023 19:18:42;2
21/01/2023 19:18:44;2
21/01/2023 19:18:46;3
21/01/2023 19:18:49;3
21/01/2023 19:18:51;3
21/01/2023 19:18:53;3
21/01/2023 19:18:55;3
21/01/2023 19:18:57;3
21/01/2023 19:19:00;3
21/01/2023 19:19:02;3
21/01/2023 19:19:04;3
21/01/2023 19:19:06;3
21/01/2023 19:19:09;3
21/01/2023 19:19:11;3
21/01/2023 19:19:13;3
21/01/2023 19:19:15;3
21/01/2023 19:19:18;3
21/01/2023 19:19:20;3
21/01/2023 19:19:22;3
21/01/2023 19:19:24;3
21/01/2023 19:19:26;3
21/01/2023 19:19:28;2
21/01/2023 19:19:31;2
21/01/2023 19:19:33;2
21/01/2023 19:19:35;2
21/01/2023 19:19:37;2
21/01/2023 19:19:40;2
21/01/2023 19:19:42;2
21/01/2023 19:19:44;2
21/01/2023 19:19:46;2
21/01/2023 19:19:48;2
21/01/2023 19:19:51;2
21/01/2023 19:19:53;2
21/01/2023 19:19:55;2
21/01/2023 19:19:58;2
21/01/2023 19:20:00;2
21/01/2023 19:20:02;2
21/01/2023 19:20:04;2
21/01/2023 19:20:06;2
21/01/2023 19:20:09;2
21/01/2023 19:20:11;2
21/01/2023 19:20:13;2
21/01/2023 19:20:15;2
21/01/2023 19:20:18;1
21/01/2023 19:20:20;1
21/01/2023 19:20:22;1
21/01/2023 19:20:24;1
21/01/2023 19:20:27;1
21/01/2023 19:20:29;1
21/01/2023 19:20:31;1
21/01/2023 19:20:33;1
21/01/2023 19:20:36;1
21/01/2023 19:20:38;1
21/01/2023 19:20:40;0
21/01/2023 19:20:42;0
21/01/2023 19:20:45;0
21/01/2023 19:20:47;0
21/01/2023 19:20:49;0
21/01/2023 19:20:52;0
21/01/2023 19:20:54;0
21/01/2023 19:20:56;0
21/01/2023 19:20:58;0
21/01/2023 19:21:01;0
21/01/2023 19:21:03;0
21/01/2023 19:21:05;0
21/01/2023 19:21:07;0
21/01/2023 19:21:10;-1
21/01/2023 19:21:12;-1
21/01/2023 19:21:14;-1
21/01/2023 19:21:16;-1
21/01/2023 19:21:19;-1
21/01/2023 19:21:21;-1
21/01/2023 19:21:23;-1
21/01/2023 19:21:25;-1
21/01/2023 19:21:28;-1
21/01/2023 19:21:30;-1
21/01/2023 19:21:32;-1
21/01/2023 19:21:35;-1
21/01/2023 19:21:37;-1
21/01/2023 19:21:39;-1
21/01/2023 19:21:41;-1
21/01/2023 19:21:43;-1
21/01/2023 19:21:46;-1
21/01/2023 19:21:48;-1
21/01/2023 19:21:50;-1
21/01/2023 19:21:53;-1
21/01/2023 19:21:55;-1
